date,state_id,state_name,vaccine,dose_number,doses_administered_cumulative
2021-08-25T23:59:59+02:00,8,Vorarlberg,Moderna,2,22252
2021-08-25T23:59:59+02:00,8,Vorarlberg,Moderna,3,1
2021-08-25T23:59:59+02:00,8,Vorarlberg,Other,1,44
2021-08-25T23:59:59+02:00,8,Vorarlberg,Other,2,48
2021-08-25T23:59:59+02:00,8,Vorarlberg,Other,3,0
2021-08-25T23:59:59+02:00,9,Wien,AstraZeneca,1,159039
2021-08-25T23:59:59+02:00,9,Wien,AstraZeneca,2,143417
2021-08-25T23:59:59+02:00,9,Wien,AstraZeneca,3,21
2021-08-25T23:59:59+02:00,9,Wien,BioNTechPfizer,1,790270
2021-08-25T23:59:59+02:00,9,Wien,BioNTechPfizer,2,740939
2021-08-25T23:59:59+02:00,9,Wien,BioNTechPfizer,3,347
2021-08-25T23:59:59+02:00,9,Wien,Janssen,1,79127
2021-08-25T23:59:59+02:00,9,Wien,Janssen,2,62
2021-08-25T23:59:59+02:00,9,Wien,Janssen,3,6
2021-08-25T23:59:59+02:00,9,Wien,Moderna,1,133589
2021-08-25T23:59:59+02:00,9,Wien,Moderna,2,125110
2021-08-25T23:59:59+02:00,9,Wien,Moderna,3,87
2021-08-25T23:59:59+02:00,9,Wien,Other,1,732
2021-08-25T23:59:59+02:00,9,Wien,Other,2,710
2021-08-25T23:59:59+02:00,9,Wien,Other,3,0
2021-08-25T23:59:59+02:00,10,Österreich,AstraZeneca,1,810561
2021-08-25T23:59:59+02:00,10,Österreich,AstraZeneca,2,762620
2021-08-25T23:59:59+02:00,10,Österreich,AstraZeneca,3,58
2021-08-25T23:59:59+02:00,10,Österreich,BioNTechPfizer,1,3926974
2021-08-25T23:59:59+02:00,10,Österreich,BioNTechPfizer,2,3701179
2021-08-25T23:59:59+02:00,10,Österreich,BioNTechPfizer,3,1891
2021-08-25T23:59:59+02:00,10,Österreich,Janssen,1,249245
2021-08-25T23:59:59+02:00,10,Österreich,Janssen,2,179
2021-08-25T23:59:59+02:00,10,Österreich,Janssen,3,140
2021-08-25T23:59:59+02:00,10,Österreich,Moderna,1,520288
2021-08-25T23:59:59+02:00,10,Österreich,Moderna,2,494756
2021-08-25T23:59:59+02:00,10,Österreich,Moderna,3,393
2021-08-25T23:59:59+02:00,10,Österreich,Other,1,1407
2021-08-25T23:59:59+02:00,10,Österreich,Other,2,1338
2021-08-25T23:59:59+02:00,10,Österreich,Other,3,0
2021-08-26T23:59:59+02:00,0,NoState,AstraZeneca,1,9935
2021-08-26T23:59:59+02:00,0,NoState,AstraZeneca,2,8401
2021-08-26T23:59:59+02:00,0,NoState,AstraZeneca,3,1
2021-08-26T23:59:59+02:00,0,NoState,BioNTechPfizer,1,49014
2021-08-26T23:59:59+02:00,0,NoState,BioNTechPfizer,2,43394
2021-08-26T23:59:59+02:00,0,NoState,BioNTechPfizer,3,21
2021-08-26T23:59:59+02:00,0,NoState,Janssen,1,10069
2021-08-26T23:59:59+02:00,0,NoState,Janssen,2,3
2021-08-26T23:59:59+02:00,0,NoState,Janssen,3,2
2021-08-26T23:59:59+02:00,0,NoState,Moderna,1,8151
2021-08-26T23:59:59+02:00,0,NoState,Moderna,2,7402
2021-08-26T23:59:59+02:00,0,NoState,Moderna,3,6
2021-08-26T23:59:59+02:00,0,NoState,Other,1,118
2021-08-26T23:59:59+02:00,0,NoState,Other,2,120
2021-08-26T23:59:59+02:00,0,NoState,Other,3,0
2021-08-26T23:59:59+02:00,1,Burgenland,AstraZeneca,1,27999
2021-08-26T23:59:59+02:00,1,Burgenland,AstraZeneca,2,27194
2021-08-26T23:59:59+02:00,1,Burgenland,AstraZeneca,3,1
2021-08-26T23:59:59+02:00,1,Burgenland,BioNTechPfizer,1,146932
2021-08-26T23:59:59+02:00,1,Burgenland,BioNTechPfizer,2,141459
2021-08-26T23:59:59+02:00,1,Burgenland,BioNTechPfizer,3,85
2021-08-26T23:59:59+02:00,1,Burgenland,Janssen,1,9853
2021-08-26T23:59:59+02:00,1,Burgenland,Janssen,2,10
2021-08-26T23:59:59+02:00,1,Burgenland,Janssen,3,0
2021-08-26T23:59:59+02:00,1,Burgenland,Moderna,1,19876
2021-08-26T23:59:59+02:00,1,Burgenland,Moderna,2,19390
2021-08-26T23:59:59+02:00,1,Burgenland,Moderna,3,8
2021-08-26T23:59:59+02:00,1,Burgenland,Other,1,17
2021-08-26T23:59:59+02:00,1,Burgenland,Other,2,15
2021-08-26T23:59:59+02:00,1,Burgenland,Other,3,0
2021-08-26T23:59:59+02:00,2,Kärnten,AstraZeneca,1,46678
2021-08-26T23:59:59+02:00,2,Kärnten,AstraZeneca,2,44887
2021-08-26T23:59:59+02:00,2,Kärnten,AstraZeneca,3,3
2021-08-26T23:59:59+02:00,2,Kärnten,BioNTechPfizer,1,236733
2021-08-26T23:59:59+02:00,2,Kärnten,BioNTechPfizer,2,220431
2021-08-26T23:59:59+02:00,2,Kärnten,BioNTechPfizer,3,80
2021-08-26T23:59:59+02:00,2,Kärnten,Janssen,1,12201
2021-08-26T23:59:59+02:00,2,Kärnten,Janssen,2,16
2021-08-26T23:59:59+02:00,2,Kärnten,Janssen,3,2
2021-08-26T23:59:59+02:00,2,Kärnten,Moderna,1,31405
2021-08-26T23:59:59+02:00,2,Kärnten,Moderna,2,29382
2021-08-26T23:59:59+02:00,2,Kärnten,Moderna,3,1
2021-08-26T23:59:59+02:00,2,Kärnten,Other,1,82
2021-08-26T23:59:59+02:00,2,Kärnten,Other,2,39
2021-08-26T23:59:59+02:00,2,Kärnten,Other,3,0
2021-08-26T23:59:59+02:00,3,Niederösterreich,AstraZeneca,1,182462
2021-08-26T23:59:59+02:00,3,Niederösterreich,AstraZeneca,2,175498
2021-08-26T23:59:59+02:00,3,Niederösterreich,AstraZeneca,3,27
2021-08-26T23:59:59+02:00,3,Niederösterreich,BioNTechPfizer,1,797872
2021-08-26T23:59:59+02:00,3,Niederösterreich,BioNTechPfizer,2,754635
2021-08-26T23:59:59+02:00,3,Niederösterreich,BioNTechPfizer,3,330
2021-08-26T23:59:59+02:00,3,Niederösterreich,Janssen,1,38956
2021-08-26T23:59:59+02:00,3,Niederösterreich,Janssen,2,44
2021-08-26T23:59:59+02:00,3,Niederösterreich,Janssen,3,26
2021-08-26T23:59:59+02:00,3,Niederösterreich,Moderna,1,70325
2021-08-26T23:59:59+02:00,3,Niederösterreich,Moderna,2,67569
2021-08-26T23:59:59+02:00,3,Niederösterreich,Moderna,3,265
2021-08-26T23:59:59+02:00,3,Niederösterreich,Other,1,94
2021-08-26T23:59:59+02:00,3,Niederösterreich,Other,2,115
2021-08-26T23:59:59+02:00,3,Niederösterreich,Other,3,0
2021-08-26T23:59:59+02:00,4,Oberösterreich,AstraZeneca,1,109997
2021-08-26T23:59:59+02:00,4,Oberösterreich,AstraZeneca,2,103757
2021-08-26T23:59:59+02:00,4,Oberösterreich,AstraZeneca,3,2
2021-08-26T23:59:59+02:00,4,Oberösterreich,BioNTechPfizer,1,632701
2021-08-26T23:59:59+02:00,4,Oberösterreich,BioNTechPfizer,2,595844
2021-08-26T23:59:59+02:00,4,Oberösterreich,BioNTechPfizer,3,307
2021-08-26T23:59:59+02:00,4,Oberösterreich,Janssen,1,30858
2021-08-26T23:59:59+02:00,4,Oberösterreich,Janssen,2,27
2021-08-26T23:59:59+02:00,4,Oberösterreich,Janssen,3,3
2021-08-26T23:59:59+02:00,4,Oberösterreich,Moderna,1,79276
2021-08-26T23:59:59+02:00,4,Oberösterreich,Moderna,2,75878
2021-08-26T23:59:59+02:00,4,Oberösterreich,Moderna,3,33
2021-08-26T23:59:59+02:00,4,Oberösterreich,Other,1,92
2021-08-26T23:59:59+02:00,4,Oberösterreich,Other,2,99
2021-08-26T23:59:59+02:00,4,Oberösterreich,Other,3,0
2021-08-26T23:59:59+02:00,5,Salzburg,AstraZeneca,1,55187
2021-08-26T23:59:59+02:00,5,Salzburg,AstraZeneca,2,52045
2021-08-26T23:59:59+02:00,5,Salzburg,AstraZeneca,3,0
2021-08-26T23:59:59+02:00,5,Salzburg,BioNTechPfizer,1,223883
2021-08-26T23:59:59+02:00,5,Salzburg,BioNTechPfizer,2,211250
2021-08-26T23:59:59+02:00,5,Salzburg,BioNTechPfizer,3,164
2021-08-26T23:59:59+02:00,5,Salzburg,Janssen,1,14380
2021-08-26T23:59:59+02:00,5,Salzburg,Janssen,2,2
2021-08-26T23:59:59+02:00,5,Salzburg,Janssen,3,8
2021-08-26T23:59:59+02:00,5,Salzburg,Moderna,1,32479
2021-08-26T23:59:59+02:00,5,Salzburg,Moderna,2,30672
2021-08-26T23:59:59+02:00,5,Salzburg,Moderna,3,6
2021-08-26T23:59:59+02:00,5,Salzburg,Other,1,77
2021-08-26T23:59:59+02:00,5,Salzburg,Other,2,78
2021-08-26T23:59:59+02:00,5,Salzburg,Other,3,0
2021-08-26T23:59:59+02:00,6,Steiermark,AstraZeneca,1,105823
2021-08-26T23:59:59+02:00,6,Steiermark,AstraZeneca,2,101363
2021-08-26T23:59:59+02:00,6,Steiermark,AstraZeneca,3,5
2021-08-26T23:59:59+02:00,6,Steiermark,BioNTechPfizer,1,561382
2021-08-26T23:59:59+02:00,6,Steiermark,BioNTechPfizer,2,536618
2021-08-26T23:59:59+02:00,6,Steiermark,BioNTechPfizer,3,333
2021-08-26T23:59:59+02:00,6,Steiermark,Janssen,1,28006
2021-08-26T23:59:59+02:00,6,Steiermark,Janssen,2,4
2021-08-26T23:59:59+02:00,6,Steiermark,Janssen,3,4
2021-08-26T23:59:59+02:00,6,Steiermark,Moderna,1,77311
2021-08-26T23:59:59+02:00,6,Steiermark,Moderna,2,73565
2021-08-26T23:59:59+02:00,6,Steiermark,Moderna,3,14
2021-08-26T23:59:59+02:00,6,Steiermark,Other,1,65
2021-08-26T23:59:59+02:00,6,Steiermark,Other,2,59
2021-08-26T23:59:59+02:00,6,Steiermark,Other,3,0
2021-08-26T23:59:59+02:00,7,Tirol,AstraZeneca,1,77826
2021-08-26T23:59:59+02:00,7,Tirol,AstraZeneca,2,71474
2021-08-26T23:59:59+02:00,7,Tirol,AstraZeneca,3,1
2021-08-26T23:59:59+02:00,7,Tirol,BioNTechPfizer,1,322393
2021-08-26T23:59:59+02:00,7,Tirol,BioNTechPfizer,2,302414
2021-08-26T23:59:59+02:00,7,Tirol,BioNTechPfizer,3,283
2021-08-26T23:59:59+02:00,7,Tirol,Janssen,1,17984
2021-08-26T23:59:59+02:00,7,Tirol,Janssen,2,4
2021-08-26T23:59:59+02:00,7,Tirol,Janssen,3,2
2021-08-26T23:59:59+02:00,7,Tirol,Moderna,1,45092
2021-08-26T23:59:59+02:00,7,Tirol,Moderna,2,43636
2021-08-26T23:59:59+02:00,7,Tirol,Moderna,3,44
2021-08-26T23:59:59+02:00,7,Tirol,Other,1,88
2021-08-26T23:59:59+02:00,7,Tirol,Other,2,61
2021-08-26T23:59:59+02:00,7,Tirol,Other,3,0
2021-08-26T23:59:59+02:00,8,Vorarlberg,AstraZeneca,1,35635
2021-08-26T23:59:59+02:00,8,Vorarlberg,AstraZeneca,2,34667
2021-08-26T23:59:59+02:00,8,Vorarlberg,AstraZeneca,3,0
2021-08-26T23:59:59+02:00,8,Vorarlberg,BioNTechPfizer,1,170357
2021-08-26T23:59:59+02:00,8,Vorarlberg,BioNTechPfizer,2,164508
2021-08-26T23:59:59+02:00,8,Vorarlberg,BioNTechPfizer,3,36
2021-08-26T23:59:59+02:00,8,Vorarlberg,Janssen,1,9874
2021-08-26T23:59:59+02:00,8,Vorarlberg,Janssen,2,11
2021-08-26T23:59:59+02:00,8,Vorarlberg,Janssen,3,90
2021-08-26T23:59:59+02:00,8,Vorarlberg,Moderna,1,22835
2021-08-26T23:59:59+02:00,8,Vorarlberg,Moderna,2,22252
2021-08-26T23:59:59+02:00,8,Vorarlberg,Moderna,3,1
2021-08-26T23:59:59+02:00,8,Vorarlberg,Other,1,44
2021-08-26T23:59:59+02:00,8,Vorarlberg,Other,2,48
2021-08-26T23:59:59+02:00,8,Vorarlberg,Other,3,0
2021-08-26T23:59:59+02:00,9,Wien,AstraZeneca,1,159050
2021-08-26T23:59:59+02:00,9,Wien,AstraZeneca,2,143490
2021-08-26T23:59:59+02:00,9,Wien,AstraZeneca,3,23
2021-08-26T23:59:59+02:00,9,Wien,BioNTechPfizer,1,791507
2021-08-26T23:59:59+02:00,9,Wien,BioNTechPfizer,2,742695
2021-08-26T23:59:59+02:00,9,Wien,BioNTechPfizer,3,387
2021-08-26T23:59:59+02:00,9,Wien,Janssen,1,79693
2021-08-26T23:59:59+02:00,9,Wien,Janssen,2,62
2021-08-26T23:59:59+02:00,9,Wien,Janssen,3,6
2021-08-26T23:59:59+02:00,9,Wien,Moderna,1,133671
2021-08-26T23:59:59+02:00,9,Wien,Moderna,2,125424
2021-08-26T23:59:59+02:00,9,Wien,Moderna,3,92
2021-08-26T23:59:59+02:00,9,Wien,Other,1,735
2021-08-26T23:59:59+02:00,9,Wien,Other,2,712
2021-08-26T23:59:59+02:00,9,Wien,Other,3,0
2021-08-26T23:59:59+02:00,10,Österreich,AstraZeneca,1,810592
2021-08-26T23:59:59+02:00,10,Österreich,AstraZeneca,2,762776
2021-08-26T23:59:59+02:00,10,Österreich,AstraZeneca,3,63
2021-08-26T23:59:59+02:00,10,Österreich,BioNTechPfizer,1,3932774
2021-08-26T23:59:59+02:00,10,Österreich,BioNTechPfizer,2,3713248
2021-08-26T23:59:59+02:00,10,Österreich,BioNTechPfizer,3,2026
2021-08-26T23:59:59+02:00,10,Österreich,Janssen,1,251874
2021-08-26T23:59:59+02:00,10,Österreich,Janssen,2,183
2021-08-26T23:59:59+02:00,10,Österreich,Janssen,3,143
2021-08-26T23:59:59+02:00,10,Österreich,Moderna,1,520421
2021-08-26T23:59:59+02:00,10,Österreich,Moderna,2,495170
2021-08-26T23:59:59+02:00,10,Österreich,Moderna,3,470
2021-08-26T23:59:59+02:00,10,Österreich,Other,1,1412
2021-08-26T23:59:59+02:00,10,Österreich,Other,2,1346
2021-08-26T23:59:59+02:00,10,Österreich,Other,3,0
2021-08-27T23:59:59+02:00,0,NoState,AstraZeneca,1,9936
2021-08-27T23:59:59+02:00,0,NoState,AstraZeneca,2,8424
2021-08-27T23:59:59+02:00,0,NoState,AstraZeneca,3,1
2021-08-27T23:59:59+02:00,0,NoState,BioNTechPfizer,1,49168
2021-08-27T23:59:59+02:00,0,NoState,BioNTechPfizer,2,43603
2021-08-27T23:59:59+02:00,0,NoState,BioNTechPfizer,3,21
2021-08-27T23:59:59+02:00,0,NoState,Janssen,1,10175
2021-08-27T23:59:59+02:00,0,NoState,Janssen,2,4
2021-08-27T23:59:59+02:00,0,NoState,Janssen,3,2
2021-08-27T23:59:59+02:00,0,NoState,Moderna,1,8158
2021-08-27T23:59:59+02:00,0,NoState,Moderna,2,7422
2021-08-27T23:59:59+02:00,0,NoState,Moderna,3,6
2021-08-27T23:59:59+02:00,0,NoState,Other,1,118
2021-08-27T23:59:59+02:00,0,NoState,Other,2,120
2021-08-27T23:59:59+02:00,0,NoState,Other,3,0
2021-08-27T23:59:59+02:00,1,Burgenland,AstraZeneca,1,27999
2021-08-27T23:59:59+02:00,1,Burgenland,AstraZeneca,2,27200
2021-08-27T23:59:59+02:00,1,Burgenland,AstraZeneca,3,1
2021-08-27T23:59:59+02:00,1,Burgenland,BioNTechPfizer,1,146953
2021-08-27T23:59:59+02:00,1,Burgenland,BioNTechPfizer,2,141490
2021-08-27T23:59:59+02:00,1,Burgenland,BioNTechPfizer,3,91
2021-08-27T23:59:59+02:00,1,Burgenland,Janssen,1,9894
2021-08-27T23:59:59+02:00,1,Burgenland,Janssen,2,10
2021-08-27T23:59:59+02:00,1,Burgenland,Janssen,3,0
2021-08-27T23:59:59+02:00,1,Burgenland,Moderna,1,19878
2021-08-27T23:59:59+02:00,1,Burgenland,Moderna,2,19390
2021-08-27T23:59:59+02:00,1,Burgenland,Moderna,3,8
2021-08-27T23:59:59+02:00,1,Burgenland,Other,1,17
2021-08-27T23:59:59+02:00,1,Burgenland,Other,2,15
2021-08-27T23:59:59+02:00,1,Burgenland,Other,3,0
2021-08-27T23:59:59+02:00,2,Kärnten,AstraZeneca,1,46678
2021-08-27T23:59:59+02:00,2,Kärnten,AstraZeneca,2,44897
2021-08-27T23:59:59+02:00,2,Kärnten,AstraZeneca,3,3
2021-08-27T23:59:59+02:00,2,Kärnten,BioNTechPfizer,1,237103
2021-08-27T23:59:59+02:00,2,Kärnten,BioNTechPfizer,2,220754
2021-08-27T23:59:59+02:00,2,Kärnten,BioNTechPfizer,3,86
2021-08-27T23:59:59+02:00,2,Kärnten,Janssen,1,12397
2021-08-27T23:59:59+02:00,2,Kärnten,Janssen,2,18
2021-08-27T23:59:59+02:00,2,Kärnten,Janssen,3,2
2021-08-27T23:59:59+02:00,2,Kärnten,Moderna,1,31464
2021-08-27T23:59:59+02:00,2,Kärnten,Moderna,2,29397
2021-08-27T23:59:59+02:00,2,Kärnten,Moderna,3,1
2021-08-27T23:59:59+02:00,2,Kärnten,Other,1,82
2021-08-27T23:59:59+02:00,2,Kärnten,Other,2,39
2021-08-27T23:59:59+02:00,2,Kärnten,Other,3,0
2021-08-27T23:59:59+02:00,3,Niederösterreich,AstraZeneca,1,182472
2021-08-27T23:59:59+02:00,3,Niederösterreich,AstraZeneca,2,175531
2021-08-27T23:59:59+02:00,3,Niederösterreich,AstraZeneca,3,27
2021-08-27T23:59:59+02:00,3,Niederösterreich,BioNTechPfizer,1,798921
2021-08-27T23:59:59+02:00,3,Niederösterreich,BioNTechPfizer,2,755463
2021-08-27T23:59:59+02:00,3,Niederösterreich,BioNTechPfizer,3,370
2021-08-27T23:59:59+02:00,3,Niederösterreich,Janssen,1,39343
2021-08-27T23:59:59+02:00,3,Niederösterreich,Janssen,2,45
2021-08-27T23:59:59+02:00,3,Niederösterreich,Janssen,3,28
2021-08-27T23:59:59+02:00,3,Niederösterreich,Moderna,1,70336
2021-08-27T23:59:59+02:00,3,Niederösterreich,Moderna,2,67609
2021-08-27T23:59:59+02:00,3,Niederösterreich,Moderna,3,293
2021-08-27T23:59:59+02:00,3,Niederösterreich,Other,1,94
2021-08-27T23:59:59+02:00,3,Niederösterreich,Other,2,115
2021-08-27T23:59:59+02:00,3,Niederösterreich,Other,3,0
2021-08-27T23:59:59+02:00,4,Oberösterreich,AstraZeneca,1,110000
2021-08-27T23:59:59+02:00,4,Oberösterreich,AstraZeneca,2,103763
2021-08-27T23:59:59+02:00,4,Oberösterreich,AstraZeneca,3,2
2021-08-27T23:59:59+02:00,4,Oberösterreich,BioNTechPfizer,1,633885
2021-08-27T23:59:59+02:00,4,Oberösterreich,BioNTechPfizer,2,597025
2021-08-27T23:59:59+02:00,4,Oberösterreich,BioNTechPfizer,3,341
2021-08-27T23:59:59+02:00,4,Oberösterreich,Janssen,1,31431
2021-08-27T23:59:59+02:00,4,Oberösterreich,Janssen,2,27
2021-08-27T23:59:59+02:00,4,Oberösterreich,Janssen,3,4
2021-08-27T23:59:59+02:00,4,Oberösterreich,Moderna,1,79279
2021-08-27T23:59:59+02:00,4,Oberösterreich,Moderna,2,75888
2021-08-27T23:59:59+02:00,4,Oberösterreich,Moderna,3,33
2021-08-27T23:59:59+02:00,4,Oberösterreich,Other,1,92
2021-08-27T23:59:59+02:00,4,Oberösterreich,Other,2,99
2021-08-27T23:59:59+02:00,4,Oberösterreich,Other,3,0
2021-08-27T23:59:59+02:00,5,Salzburg,AstraZeneca,1,55187
2021-08-27T23:59:59+02:00,5,Salzburg,AstraZeneca,2,52120
2021-08-27T23:59:59+02:00,5,Salzburg,AstraZeneca,3,0
2021-08-27T23:59:59+02:00,5,Salzburg,BioNTechPfizer,1,224175
2021-08-27T23:59:59+02:00,5,Salzburg,BioNTechPfizer,2,211545
2021-08-27T23:59:59+02:00,5,Salzburg,BioNTechPfizer,3,177
2021-08-27T23:59:59+02:00,5,Salzburg,Janssen,1,14541
2021-08-27T23:59:59+02:00,5,Salzburg,Janssen,2,2
2021-08-27T23:59:59+02:00,5,Salzburg,Janssen,3,8
2021-08-27T23:59:59+02:00,5,Salzburg,Moderna,1,32498
2021-08-27T23:59:59+02:00,5,Salzburg,Moderna,2,30797
2021-08-27T23:59:59+02:00,5,Salzburg,Moderna,3,6
2021-08-27T23:59:59+02:00,5,Salzburg,Other,1,77
2021-08-27T23:59:59+02:00,5,Salzburg,Other,2,78
2021-08-27T23:59:59+02:00,5,Salzburg,Other,3,0
2021-08-27T23:59:59+02:00,6,Steiermark,AstraZeneca,1,105825
2021-08-27T23:59:59+02:00,6,Steiermark,AstraZeneca,2,101428
2021-08-27T23:59:59+02:00,6,Steiermark,AstraZeneca,3,5
2021-08-27T23:59:59+02:00,6,Steiermark,BioNTechPfizer,1,561735
2021-08-27T23:59:59+02:00,6,Steiermark,BioNTechPfizer,2,538448
2021-08-27T23:59:59+02:00,6,Steiermark,BioNTechPfizer,3,371
2021-08-27T23:59:59+02:00,6,Steiermark,Janssen,1,28096
2021-08-27T23:59:59+02:00,6,Steiermark,Janssen,2,4
2021-08-27T23:59:59+02:00,6,Steiermark,Janssen,3,4
2021-08-27T23:59:59+02:00,6,Steiermark,Moderna,1,77338
2021-08-27T23:59:59+02:00,6,Steiermark,Moderna,2,73571
2021-08-27T23:59:59+02:00,6,Steiermark,Moderna,3,14
2021-08-27T23:59:59+02:00,6,Steiermark,Other,1,65
2021-08-27T23:59:59+02:00,6,Steiermark,Other,2,59
2021-08-27T23:59:59+02:00,6,Steiermark,Other,3,0
2021-08-27T23:59:59+02:00,7,Tirol,AstraZeneca,1,77827
2021-08-27T23:59:59+02:00,7,Tirol,AstraZeneca,2,71490
2021-08-27T23:59:59+02:00,7,Tirol,AstraZeneca,3,1
2021-08-27T23:59:59+02:00,7,Tirol,BioNTechPfizer,1,323619
2021-08-27T23:59:59+02:00,7,Tirol,BioNTechPfizer,2,303923
2021-08-27T23:59:59+02:00,7,Tirol,BioNTechPfizer,3,296
2021-08-27T23:59:59+02:00,7,Tirol,Janssen,1,18212
2021-08-27T23:59:59+02:00,7,Tirol,Janssen,2,4
2021-08-27T23:59:59+02:00,7,Tirol,Janssen,3,2
2021-08-27T23:59:59+02:00,7,Tirol,Moderna,1,45112
2021-08-27T23:59:59+02:00,7,Tirol,Moderna,2,43660
2021-08-27T23:59:59+02:00,7,Tirol,Moderna,3,44
2021-08-27T23:59:59+02:00,7,Tirol,Other,1,88
2021-08-27T23:59:59+02:00,7,Tirol,Other,2,61
2021-08-27T23:59:59+02:00,7,Tirol,Other,3,0
2021-08-27T23:59:59+02:00,8,Vorarlberg,AstraZeneca,1,35635
2021-08-27T23:59:59+02:00,8,Vorarlberg,AstraZeneca,2,34667
2021-08-27T23:59:59+02:00,8,Vorarlberg,AstraZeneca,3,0
2021-08-27T23:59:59+02:00,8,Vorarlberg,BioNTechPfizer,1,170446
2021-08-27T23:59:59+02:00,8,Vorarlberg,BioNTechPfizer,2,164794
2021-08-27T23:59:59+02:00,8,Vorarlberg,BioNTechPfizer,3,36
2021-08-27T23:59:59+02:00,8,Vorarlberg,Janssen,1,10064
2021-08-27T23:59:59+02:00,8,Vorarlberg,Janssen,2,11
2021-08-27T23:59:59+02:00,8,Vorarlberg,Janssen,3,91
2021-08-27T23:59:59+02:00,8,Vorarlberg,Moderna,1,22835
2021-08-27T23:59:59+02:00,8,Vorarlberg,Moderna,2,22254
2021-08-27T23:59:59+02:00,8,Vorarlberg,Moderna,3,1
2021-08-27T23:59:59+02:00,8,Vorarlberg,Other,1,44
2021-08-27T23:59:59+02:00,8,Vorarlberg,Other,2,48
2021-08-27T23:59:59+02:00,8,Vorarlberg,Other,3,0
2021-08-27T23:59:59+02:00,9,Wien,AstraZeneca,1,159074
2021-08-27T23:59:59+02:00,9,Wien,AstraZeneca,2,143624
2021-08-27T23:59:59+02:00,9,Wien,AstraZeneca,3,23
2021-08-27T23:59:59+02:00,9,Wien,BioNTechPfizer,1,793024
2021-08-27T23:59:59+02:00,9,Wien,BioNTechPfizer,2,744660
2021-08-27T23:59:59+02:00,9,Wien,BioNTechPfizer,3,412
2021-08-27T23:59:59+02:00,9,Wien,Janssen,1,80413
2021-08-27T23:59:59+02:00,9,Wien,Janssen,2,62
2021-08-27T23:59:59+02:00,9,Wien,Janssen,3,6
2021-08-27T23:59:59+02:00,9,Wien,Moderna,1,133769
2021-08-27T23:59:59+02:00,9,Wien,Moderna,2,125836
2021-08-27T23:59:59+02:00,9,Wien,Moderna,3,93
2021-08-27T23:59:59+02:00,9,Wien,Other,1,735
2021-08-27T23:59:59+02:00,9,Wien,Other,2,719
2021-08-27T23:59:59+02:00,9,Wien,Other,3,0
2021-08-27T23:59:59+02:00,10,Österreich,AstraZeneca,1,810633
2021-08-27T23:59:59+02:00,10,Österreich,AstraZeneca,2,763144
2021-08-27T23:59:59+02:00,10,Österreich,AstraZeneca,3,63
2021-08-27T23:59:59+02:00,10,Österreich,BioNTechPfizer,1,3939029
2021-08-27T23:59:59+02:00,10,Österreich,BioNTechPfizer,2,3721705
2021-08-27T23:59:59+02:00,10,Österreich,BioNTechPfizer,3,2201
2021-08-27T23:59:59+02:00,10,Österreich,Janssen,1,254566
2021-08-27T23:59:59+02:00,10,Österreich,Janssen,2,187
2021-08-27T23:59:59+02:00,10,Österreich,Janssen,3,147
2021-08-27T23:59:59+02:00,10,Österreich,Moderna,1,520667
2021-08-27T23:59:59+02:00,10,Österreich,Moderna,2,495824
2021-08-27T23:59:59+02:00,10,Österreich,Moderna,3,499
2021-08-27T23:59:59+02:00,10,Österreich,Other,1,1412
2021-08-27T23:59:59+02:00,10,Österreich,Other,2,1353
2021-08-27T23:59:59+02:00,10,Österreich,Other,3,0
2021-08-28T23:59:59+02:00,0,NoState,AstraZeneca,1,9938
2021-08-28T23:59:59+02:00,0,NoState,AstraZeneca,2,8426
2021-08-28T23:59:59+02:00,0,NoState,AstraZeneca,3,1
2021-08-28T23:59:59+02:00,0,NoState,BioNTechPfizer,1,49233
2021-08-28T23:59:59+02:00,0,NoState,BioNTechPfizer,2,43672
2021-08-28T23:59:59+02:00,0,NoState,BioNTechPfizer,3,21
2021-08-28T23:59:59+02:00,0,NoState,Janssen,1,10246
2021-08-28T23:59:59+02:00,0,NoState,Janssen,2,4
2021-08-28T23:59:59+02:00,0,NoState,Janssen,3,2
2021-08-28T23:59:59+02:00,0,NoState,Moderna,1,8160
2021-08-28T23:59:59+02:00,0,NoState,Moderna,2,7425
2021-08-28T23:59:59+02:00,0,NoState,Moderna,3,6
2021-08-28T23:59:59+02:00,0,NoState,Other,1,118
2021-08-28T23:59:59+02:00,0,NoState,Other,2,120
2021-08-28T23:59:59+02:00,0,NoState,Other,3,0
2021-08-28T23:59:59+02:00,1,Burgenland,AstraZeneca,1,27999
2021-08-28T23:59:59+02:00,1,Burgenland,AstraZeneca,2,27205
2021-08-28T23:59:59+02:00,1,Burgenland,AstraZeneca,3,1
2021-08-28T23:59:59+02:00,1,Burgenland,BioNTechPfizer,1,147027
2021-08-28T23:59:59+02:00,1,Burgenland,BioNTechPfizer,2,141535
2021-08-28T23:59:59+02:00,1,Burgenland,BioNTechPfizer,3,93
2021-08-28T23:59:59+02:00,1,Burgenland,Janssen,1,9901
2021-08-28T23:59:59+02:00,1,Burgenland,Janssen,2,10
2021-08-28T23:59:59+02:00,1,Burgenland,Janssen,3,0
2021-08-28T23:59:59+02:00,1,Burgenland,Moderna,1,19878
2021-08-28T23:59:59+02:00,1,Burgenland,Moderna,2,19392
2021-08-28T23:59:59+02:00,1,Burgenland,Moderna,3,8
2021-08-28T23:59:59+02:00,1,Burgenland,Other,1,17
